CoC_ID,Company_ID,Attribute_ID,Attribute,Value
,16,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=83002-04-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96744-75-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103610-04-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1292765-18-4&a=China&left=True&page=1#J_Condition
,17,1,Name,"Accela ChemBio Co.,Ltd."
,17,3,Products," Ethyl 3-Oxo-2-phenylbutanoate ;  3-Oxo-2-phenylbutanoic Acid ;  Xylazine ;  2-bromo-4-chloropropiophenone ;  Phenethyl alcohol ;  Phenyl Ethyl Alcohol ;  Valerophenone ;  1,4-Butanediol"
,17,10,Contact,"{'Tel': ['+8618691729963    0917-18691729', '13365232216    0523-82837785', '+864000665055    021-50795510', '   86-13482627603', '+8617305617782    021-021-50322680', '   +86 (10) 8466-9753'], 'Email': [' info@jszchg.com', ' syeu@accelachem.com', ' sales@accelachem.com', ' 2553382659@qq.com', ' sales1@rcc.net.cn', ' lucysun@gradebiochem.com', ' chems@sinopharm.com']}"
,17,11,Website,nan ; http://www.shao-yuan.com/ ; https://www.shao-yuan.com/
,17,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=4433-88-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=14#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=14#J_Condition
,18,1,Name,Additives Limited Tai biochemical Liaoning
,18,3,Products, Acetophenone
,18,10,Contact,"{'Tel': ['   024-78826666'], 'Email': [' hongtai.bio@vip.163.com']}"
,18,11,Website,https://www.chemicalbook.com/ShowSupplierProductsList9386/0_EN.htm
,18,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=6#J_Condition
,19,1,Name,"Advanced Technology & Industrial Co., Ltd."
,19,3,Products, (1-BENZYL-PIPERIDIN-4-YL)-PHENYL-AMINE ;  Xylazine ;  ETHYL 2-PHENYLACETOACETATE ;  Phenethyl alcohol ;  Butonitazene ;  Styralyl acetate
,19,10,Contact,"{'Tel': ['+8617331933971    173-31933', '   (852) 23902293', '   18000269172', '+8613795219287    021-021-021-31663258', '+8613817537615    021-57171705'], 'Email': [' donghuanwen@126.com', ' sales@advtechind.com', ' 554351842@qq.com', ' deasea125996@gmail.com', ' sales@run-biotech.com']}"
,19,11,Website,http://www.advtechind.com/ ; http://advtechind.com/Spl/result.asp?Search_title=p_ename&radiobutton=RB1&search_txt=one&offset=3200
,19,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=95810-54-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=14#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=3#J_Condition
,20,1,Name,Aecochem Corp.
,20,3,Products," Mercaptoacetic acid ;  Methyl acrylate ;  4-Methylpropiophenone ;  Propionic acid ;  Ethyl acrylate ;  N-Methylformamide ;  Sodium triacetoxyborohydride ;  N-Benzyl-4-piperidone ;  Valerophenone ;  2,2'-Azobis(2-methylpropionitrile) ;  Phenylacetaldehyde ;  Propionyl chloride ;  β-Phenylethano ;  Acetophenone ;  Benzaldehyde"
,20,10,Contact,"{'Tel': ['   +86(21)6591-5306/+8613917567789', '18853385675    0533-0533-2196801', '+8613125172151   ', '+8618627979853   ', '+undefined18621343501   ', '   +86-592 599 8717'], 'Email': [' 3508116617@qq.com', ' yaojianyong@xhzy.com', ' product@acmec-e.com', ' mandy@sfinechem.com', ' eshinechem@163.com', ' sales@aecochemical.com']}"
,20,11,Website,nan ; http://www.aecochemical.com/
,20,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=8#J_Condition
,21,1,Name,Aikon International Limited
,21,3,Products," 2-BROMO-1-PHENYL-PENTAN-1-ONE ;  DL-1-Phenethylalcohol ;  Bromoacetyl bromide ;  2-Phenylacetophenone ;  1-Phenyl-2-nitropropene ;  Aniline ;  Valeraldehyde ;  Ethyl acrylate ;  N-Benzyl-4-piperidone ;  Mercaptoacetic acid ;  Acetophenone ;  Methyl acrylate ;  Ethyl 3-oxo-2-phenylbutanoate ;  1-Phenylethyl acetate ;  3-Methoxybenzaldehyde ;  1-(4-(Phenylethynyl)phenyl)ethanone ;  Sulfadimethoxine ;  5-(2-NITROPROP-1-ENYL)-1,3-BENZODIOXOLE ;  Propionyl chloride ;  Benzylamine ;  4-METHOXY-BETA-BROMOPROPIOPHENONE"
,21,10,Contact,"{'Tel': ['+8618112977050    025-025-66113011', '+8618696113233   ', '   +86-21-58447131', '   86-531-55516881', '   0731-85567275', '+8618112977050    025-025-66028182', '13611564524    025-025-58851090', '+8613155353615    025-025-66113011', '   021-62960152', '18068836627    025-025-58859352'], 'Email': [' sales@dcchemicals.com', ' sales01@aikonchem.com', ' lwan@aikonchem.com', ' qzhang@aikonchem.com', ' sales@arbiotechem.com', ' sales@chemfish.com', ' like1076463918@163.com', ' cfzhang@aikonchem.com', ' cb6@aikonchem.com', ' 934678158@qq.com']}"
,21,11,Website,nan ; http://www.aikonchem.com/
,21,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5438-41-5&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1942-31-0&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=21086-33-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=705-60-2&a=China&left=True&page=3#J_Condition
,22,1,Name,Akzo Nobel Polymer Chemicals LLC
,22,3,Products," 2-Phenylacetophenone ;  2,2'-Azobis(2-methylpropionitrile)"
,22,10,Contact,"{'Tel': ['   86 0755 27148450'], 'Email': [' polymerchemicals.mx@akzonobel-pc.com']}"
,22,11,Website,http://www.akzonobel-polymerchemicals.com/ProductSelector/
,22,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=5#J_Condition
,23,1,Name,"Alway Chem, China"
,23,3,Products, Styralyl acetate ;  2-Chloroethyl Benzene ;  Sulfadimethoxine ;  BROMOACETONE
,23,10,Contact,"{'Tel': ['   0532-85865000', '+8618030271905    86-05926210733'], 'Email': [' sarah@mainchem.com', ' info@alwaychem.net']}"
,23,11,Website,http://www.alwaychem.net/
,23,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=2#J_Condition
,24,1,Name,Amadis Chemical Company Limited
,24,3,Products," (2R)-3-oxo-2-phenylbutanoic acid ethyl ester ;  Xylazine ;  Bromoacetyl bromide ;  Propionic acid ;  Phenethyl alcohol ;  JWH 071 ;  Phenylpropyl aldehyde ;  Sodium triacetoxyborohydride ;  1-ethyl-1-cyclohexa-2,4-dienol ;  4-amino-N-(2,6-dimethoxy-4-pyrimidinyl)benzenesulfonamide ;  Valerophenone ;  4'-Methylpropiophenone ;  Aniline ;  2-bromo-4-chloropropiophenone ;  N-Benzyl-4-piperidone ;  1-Methyl-4-piperidone ;  1,4-Butanediol ;  3-OXO-4-PHENYL-BUTYRIC ACID ETHYL ESTER ;  2,2'-Azobis(2-methylpropionitrile) ;  RCS-8 ;  N-Phenyl-N-piperidin-4-yl-propionamide ;  Acetophenone ;  2-Chlorobenzyl chloride ;  N-(1-benzylpiperidin-4-yl)-N-phenylpropionamide ;  Methyl acrylate ;  1-[4-(2-phenylethynyl)phenyl]ethanone ;  (2-Bromoethyl)benzene ;  benzaldehyde ;  N-Methylformamide ;  PHENYLACETALDEHYDE ;  2-bromo-1-(4-chlorophenyl)propan-1-one ;  1-Phenylethyl acetate ;  1,2-diphenylethanone ;  Butyrophenone ;  3-Methoxybenzaldehyde ;  Fentanyl Impurity 3 ;  JWH 167 ;  Bromoacetone(stabilized with MgO) ;  2-Bromo-1-(4-methoxyphenyl)-propan-1-one ;  4-Methoxybutyrfentanyl ;  Benzylamine ;  4'-Bromopropiophenone ;  (2-Chloroethyl)benzene"
,24,10,Contact,"{'Tel': ['+86+8618638391208    0371-+86-0371-63689365', '13260236521    010-57263844', '+8619930503259   ', '+8618321124657    021-54580889', '0086 189 4982 3763    0551-0551-65418671', '+8618058761490    0571-86217390', '   +86 (10) 5942-1785, 5844-3812, +86 13366919117', '   13122891558', '+8619837086283    0370-2070160', '+8617653113209   ', '15800340161   ', '+86    0371-86658258', '13834861712    0138-34861712', '+86    571-571-89925085', '+86+8615028179902    15028179902', '+8618032673083    +86-0311-87836622', '   0512-81664689', '+86    0571-85134551', '+86+8615821988213   '], 'Email': [' info@zzsrm.com', ' info@f-biology.com', ' 298644986@qq.com', ' cherry@crovellbio.com', ' hepeng20160718@foxmail.com', ' info@longyupharma.com', ' sales002@sdzschem.com', ' 731997554@qq.com', ' qinghongfu@foxmail.com', ' info@gihichemicals.com', ' sales@amadischem.com', ' sales@tnjchem.com', ' info@afinechem.com', ' 2276081198@qq.com', ' sales05@hbduling.cn', ' sales@hbmojin.com', ' sales@laidiou.com', ' sales@aochuangchem.com', ' sales@coreychem.com']}"
,24,11,Website,nan
,24,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=864445-37-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1474-02-8&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=14#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=10342-83-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1942-31-0&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1345970-42-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=38129-46-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=718-08-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=2088842-68-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1609-66-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=21086-33-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=13#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=209414-05-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=2#J_Condition
,25,1,Name,American Chempacific. Corp
,25,3,Products, Benzaldehyde
,25,10,Contact,"{'Tel': ['   0573-85277067'], 'Email': [' pqiu@chempacific.com']}"
,25,11,Website,nan
,25,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=10#J_Condition
,26,1,Name,AnaDev Chemicals Limited
,26,3,Products, Phenylpropyl aldehyde
,26,10,Contact,"{'Tel': ['   0086 21 6102 6715'], 'Email': [' info@anadev.com']}"
,26,11,Website,http://www.anadev.com/product.htm
,26,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=3#J_Condition
,27,1,Name,"Angel Pharmatech, Ltd."
,27,3,Products, methyl-2-methyl-3-phenylglycidate
,27,10,Contact,"{'Tel': ['17317130613    +86-021-3875-5155'], 'Email': [' 3358272972@qq.com']}"
,27,11,Website,http://www.angelpharmatech.com/
,27,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=80532-66-7&a=China&left=True&page=2#J_Condition
,28,1,Name,"Anhui Dexinjia Biopharm Co., Ltd"
,28,3,Products, 4-methoxymethylfentanyl ;  N-methyl-4-piperidone
,28,10,Contact,"{'Tel': ['+8616621771607   ', '+8615064153060    531-82375818'], 'Email': [' alice@jndxj.com', ' exbio_tech@163.com']}"
,28,11,Website,http://www.ahdxj.com/
,28,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60618-49-7&a=China&left=True&page=1#J_Condition
,29,1,Name,"Anhui Feixiang Pharmaceutical Technology Co., Ltd."
,29,3,Products," 1,2-diphenylethan-1-one"
,29,10,Contact,"{'Tel': ['   13349001619'], 'Email': [' sales@feixiangpharm.com']}"
,29,11,Website,nan
,29,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
