2_3:1:558,70,15,Main Market,"USA,Russia, UK ,Canada, Japan",
2_3:1:559,70,16,Remark,,
2_3:1:560,70,17,Post on,http://www.phoenixchem.net/products/furanylfentanyl-fu-f-cas-101345-66-8.html,
2_3:1:564,71,1,Chinese Name,,
2_3:1:565,71,2,Address,,
2_3:1:566,71,3,Products,Furanylfentanyl,
2_3:1:567,71,5,Pricing($),,
2_3:1:568,71,4,Production Capacity,,
2_3:1:569,71,6,Payment method,,
2_3:1:570,71,7,Terms of Sale,,
2_3:1:571,71,8,Packaging  ,,
2_3:1:572,71,9,Delivery,,
2_3:1:573,71,10,Contact,Tel: 02124561453,
2_3:1:574,71,11,Website,,
2_3:1:575,71,12,IP Address,,
2_3:1:576,71,13,Server Location,,
2_3:1:577,71,14,Active Level,03/22/2019,
2_3:1:578,71,15,Main Market,"USA,Russia, UK ,Canada, Japan",
2_3:1:579,71,16,Remark,,
2_3:1:580,71,17,Post on,http://www.everychina.com/p-z1427df2-49055801-designer-drugs-furanylfentanyl-fu-f-cas-101345-66-8.html,
2_3:1:584,72,1,Chinese Name,河北威朗进出口有限公司?(0319-2296689),
2_3:1:585,72,2,Address,"Gangtie Rd., Xingtai, HeBei",
2_3:1:586,72,3,Products, Furanylfentanyl; Butyrylfentanyl; 3-methyl-furanylfentanyl; 2-methyl-furanylfentanyl; U-48800; U-49900,
2_3:1:587,72,5,Pricing($),100/g,
2_3:1:588,72,4,Production Capacity,100 Kg/Week,
2_3:1:589,72,6,Payment method,,
2_3:1:590,72,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:591,72,8,Packaging  ,,
2_3:1:592,72,9,Delivery,,
2_3:1:593,72,10,Contact,"Tel: 15130945303, 03192296689; Email: nina@hb-huasheng.com",
2_3:1:594,72,11,Website,,
2_3:1:595,72,12,IP Address,,
2_3:1:596,72,13,Server Location,,
2_3:1:597,72,14,Active Level,03/21/2019,
2_3:1:598,72,15,Main Market,,
2_3:1:599,72,16,Remark,,
2_3:1:600,72,17,Post on,https://www.diytrade.com/china/pd/20813592/TMFUF_BUFF_3_Fluorofent_NFEPP_3MFUF_TMFUF_FUF.html,
2_3:1:600,72,17,Post on,"http://www.hepadb.com/sdp/2390165/4/pd-7394706/20811825-2823529/ 2-methyl-furanylfentanyl_memaf_2memaf_CAS_NO_889493-23-6.html, ",
2_3:1:606,73,1,Chinese Name,,
2_3:1:607,73,2,Address,,"(No. 88, foshan Road, hongkou District, shanghai city, China), No. 288, sichuan Road, hongkou District, shanghai city, China"
2_3:1:608,73,3,Products,Furanylfentanyl; Butyrylfentanyl; Carfentanyl; Lofentanil; Methoxyacetylfentanyl,
2_3:1:609,73,5,Pricing($),,
2_3:1:610,73,4,Production Capacity,,
2_3:1:611,73,6,Payment method,Bitcoin,
2_3:1:612,73,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:613,73,8,Packaging  ,,
2_3:1:614,73,9,Delivery,,
2_3:1:615,73,10,Contact,Email: cara@wankebio.com,
2_3:1:616,73,11,Website,,
2_3:1:617,73,12,IP Address,,
2_3:1:618,73,13,Server Location,,
2_3:1:619,73,14,Active Level,07/24/2018,
2_3:1:620,73,15,Main Market,"Asia, North America, Middle East, Africa",
2_3:1:621,73,16,Remark,,
2_3:1:622,73,17,Post on,https://www.foreign-trade.com/wholesale/fuf-maf-buf-carfen-lofen-fentanyl_292320.html,
2_3:1:626,74,1,Chinese Name,,
2_3:1:627,74,2,Address,,"(No.105 Block C, Zhongshanhuafu,Dajing Street, Qiaoxi District,Shijiazhuang,Hebei)"
2_3:1:628,74,3,Products,Furanylfentanyl,
2_3:1:629,74,5,Pricing($),,
2_3:1:630,74,4,Production Capacity,100 Kg/Mon,
2_3:1:631,74,6,Payment method,"Bitcoin, Western Union, T/T, Moneygram",
2_3:1:632,74,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:633,74,8,Packaging  ,,
2_3:1:634,74,9,Delivery,,
2_3:1:635,74,10,Contact,,(Phone No.: +8631185569332)
2_3:1:636,74,11,Website,http://www.slnatech.com/   (invalid),
2_3:1:637,74,12,IP Address,,
2_3:1:638,74,13,Server Location,,
2_3:1:639,74,14,Active Level,03/31/2019,
2_3:1:640,74,15,Main Market,"U.S, EU, Southeast Asia",
2_3:1:641,74,16,Remark,,
2_3:1:642,74,17,Post on,http://www.everychina.com/p-z1421898-49557172-api-furanylfentanyl-fu-f-cas-no-101345-66-8.html,
2_3:1:646,75,1,Chinese Name,,
2_3:1:647,75,2,Address,Shanghai,"No.368 Weiting Road Shanghai, Shanghai"
2_3:1:648,75,3,Products,"Furanylfentanyl, U-47700",
2_3:1:649,75,5,Pricing($),,
2_3:1:650,75,4,Production Capacity,,
2_3:1:651,75,6,Payment method,,
2_3:1:652,75,7,Terms of Sale,,
2_3:1:653,75,8,Packaging  ,,
2_3:1:654,75,9,Delivery,"FedEx, DHL, TNT, EMS, UPS",
2_3:1:655,75,10,Contact,Tel: 057182685132,Tel: 86-131-95454295
2_3:1:656,75,11,Website,,
2_3:1:657,75,12,IP Address,,
2_3:1:658,75,13,Server Location,,
2_3:1:659,75,14,Active Level,03/30/2019,
2_3:1:660,75,15,Main Market,"South America, North America, Eastern Europe, Western Europe, Eastern Asia, South Asia, Africa, Middle East,",
2_3:1:661,75,16,Remark,,
2_3:1:662,75,17,Post on,http://www.everychina.com/p-z1422acc-50131872-fu-f-fu-ranyl-fen-tanyl.html,
2_3:1:666,76,1,Chinese Name,,
2_3:1:667,76,2,Address,"Rm 668, Meidongguoji, Guangandajie, Shijiazhuang, Hebei",
2_3:1:668,76,3,Products,Butyrylfentanyl; U-47700,
2_3:1:669,76,5,Pricing($),,
2_3:1:670,76,4,Production Capacity,,
2_3:1:671,76,6,Payment method,,
2_3:1:672,76,7,Terms of Sale,,
2_3:1:673,76,8,Packaging  ,,
2_3:1:674,76,9,Delivery,,
2_3:1:675,76,10,Contact,"Tel: 031-83900250, 031-85026325",
2_3:1:676,76,11,Website,http://www.dongruipharm.com/   (invalid),
2_3:1:677,76,12,IP Address,,
2_3:1:678,76,13,Server Location,,
2_3:1:679,76,14,Active Level,03/31/2019,
2_3:1:680,76,15,Main Market,"Asia, North America, Middle East, Africa",
2_3:1:681,76,16,Remark,,
2_3:1:682,76,17,Post on,http://www.everychina.com/p-z142b71b-51641834-buf-f-bu-ff-new-produced-buf-f-pharm-dongruitech-com.html,
2_3:1:686,77,1,Chinese Name,,
2_3:1:687,77,2,Address,"168 ,Weisi Road, Jinshui Dist., Zhengzhou, Henan",
2_3:1:688,77,3,Products, Furanylfentanyl; U-47700,
2_3:1:689,77,5,Pricing($),,
2_3:1:690,77,4,Production Capacity,500-1000 Kg/Mon,
2_3:1:691,77,6,Payment method,,
2_3:1:692,77,7,Terms of Sale,,
2_3:1:693,77,8,Packaging  ,,
2_3:1:694,77,9,Delivery,"TNT,DHL, EMS",
2_3:1:695,77,10,Contact,Tel: 13513714610; Email: sales@mokesitech.com,
2_3:1:696,77,11,Website,"http://www.mokesitech.com, http://mokesitech-net.ecer.com/",
2_3:1:697,77,12,IP Address,,
2_3:1:698,77,13,Server Location,,
2_3:1:699,77,14,Active Level,04/01/2019,
2_3:1:700,77,15,Main Market,"U.S.A, Europe, Japan and Korea, Southeast Asia, Hong Kong, Taiwan ",
2_3:1:701,77,16,Remark,,
2_3:1:702,77,17,Post on,http://www.everychina.com/p-z52e8127-106850262-research-pharm-chemical-fu-f-furanyl-fentanyl-furanylfentanyl-101345-66-8-powder.html,
2_3:1:706,78,1,Chinese Name,,
2_3:1:707,78,2,Address,"7 Xing An Rd., Pearl River New City, Tianhe Dist., Guangzhou, Guangdong",
2_3:1:708,78,3,Products,"Butyrylfentanyl, Furanylfentanyl, Fentanyl, U-47700, U-50488, U-69693",
2_3:1:709,78,5,Pricing($),,
2_3:1:710,78,4,Production Capacity,100 Kg/ Week,
2_3:1:711,78,6,Payment method,"Bitcoin, West Union, Moneygram, T/T",
2_3:1:712,78,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:713,78,8,Packaging  ,,
2_3:1:714,78,9,Delivery,"Guaranteed delivery'; EMS, EUB, UPS, TNT, FedEx, DHL",
2_3:1:715,78,10,Contact,Tel: 17185071779; Email: weishibiotechnology@gmail.com,
2_3:1:716,78,11,Website,"http://www.vitaweishi.com/index-e.html,  http://weishitechnology.ecer.com/",
2_3:1:717,78,12,IP Address,,
2_3:1:718,78,13,Server Location,,
2_3:1:719,78,14,Active Level,04/11/2019,
2_3:1:720,78,15,Main Market," Canada, Mexico, Brazil, United Kingdom, Russia, Germany, India, South Africa, Malta, Egypt, Armenia, Australia, Philippines, Belgium,Netherlands, Denmark",
2_3:1:721,78,16,Remark,,
2_3:1:722,78,17,Post on,http://weishitechnology.buy.futurenowinc.com/pz6850550-apvp-fentanyl-fub-amb-u-47700-4-cec-premium-4-cmc-4-mmc-research-chemicals.html,
2_3:1:722,78,17,Post on,http://weishitechnology.buy.futurenowinc.com/pz682beed-cas-1443-52-3-butyryl-fentanyl-hydrochloride-c23h30n2o-hcl-white-crystalline.html,
2_3:1:726,79,1,Chinese Name,,
2_3:1:727,79,2,Address,Hebei,
2_3:1:728,79,3,Products,Butyrylfentanyl; Furanylfentanyl,
2_3:1:729,79,5,Pricing($),,
2_3:1:730,79,4,Production Capacity,,
2_3:1:731,79,6,Payment method,,
2_3:1:732,79,7,Terms of Sale,,
2_3:1:733,79,8,Packaging  ,,
2_3:1:734,79,9,Delivery,,
2_3:1:735,79,10,Contact,Tel: 031182081509,
2_3:1:736,79,11,Website,http://www.lcchemicalbio.com/   (invalid),
2_3:1:737,79,12,IP Address,,
2_3:1:738,79,13,Server Location,,
2_3:1:739,79,14,Active Level,03/31/2019,
2_3:1:740,79,15,Main Market,"European, North America and South America, Middle East, Southeast of Asia",
2_3:1:741,79,16,Remark,,
2_3:1:742,79,17,Post on, http://www.everychina.com/p-z142b383-51711169-fu-f-furanylfen-tanyl-white-powder-pharmaceutical-intermediates.html,
2_3:1:742,79,17,Post on,http://www.everychina.com/buy/c-z142b383/p-51711175-buf-f-buff-research-intermediates-white-powder-with-safe-package.html,
2_3:1:746,80,1,Chinese Name,,
2_3:1:747,80,2,Address,,
2_3:1:748,80,3,Products,Furanylfentanyl; Methoxyacetylfentanyl; Acetylfentanyl;U-47700; U-48800; U-49900,
2_3:1:749,80,5,Pricing($),1000 Kg/Mon,
2_3:1:750,80,4,Production Capacity,,
2_3:1:751,80,6,Payment method,"Bitcoin, West Union, Moneygram, T/T",
2_3:1:752,80,7,Terms of Sale,,
2_3:1:753,80,8,Packaging  ,,
2_3:1:754,80,9,Delivery,"EMS, TNT, FEDEX, DHL, UPS",
2_3:1:755,80,10,Contact,"Tel: 18522551019(天津瑞科鑫达金属制品贸易有限公司?), 15510981685",
2_3:1:756,80,11,Website,http://www.tjdoublebio.com/   (invalid),
2_3:1:757,80,12,IP Address,,
2_3:1:758,80,13,Server Location,,
2_3:1:759,80,14,Active Level,,
2_3:1:760,80,15,Main Market,U.S market hot sale',
2_3:1:761,80,16,Remark,,
2_3:1:762,80,17,Post on,http://www.futurenowinc.com/products/fuf_fenta_nyl_research_white_powder-pz3e148f0-z1f7adb2.html,
2_3:1:762,80,17,Post on,http://www.futurenowinc.com/products/fu_f_fuf_furanylfen_tanyl_fu_f_fuf_furanylfen_tanyl_fuffu_f_fuf_white_powder-pz3e14f6c-z1f7adb2.html,
2_3:1:762,80,17,Post on,http://www.futurenowinc.com/products/maf_maf_maf_maf_maf_maf_me_thoxyaceyl_f_replace_cas_no_101365_54_2-pz3e148b8-z1f7adb2.html,
2_3:1:762,80,17,Post on,http://www.futurenowinc.com/products/us_market_hot_sale_pharmaceuticals_grade_powder_maf_maf_maf_maf_mafmaf-pz3e148b9-z1f7adb2.html,
2_3:1:766,81,2,Address,"Jiading Dist., Shanghai",
2_3:1:767,81,3,Products,Acetylfentanyl,
2_3:1:768,81,6,Payment method,,
2_3:1:769,81,8,Packaging  ,,
2_3:1:770,81,9,Delivery,,
2_3:1:771,81,11,Website,http://shunbo.company.lookchem.cn,
2_3:1:776,82,2,Address,,
2_3:1:777,82,3,Products,Acetylfentanyl; Norsufentanil; α-Methylfentanyl; Fentanyl HCL; Alfentanyl HCL,
2_3:1:778,82,,Products,,
2_3:1:779,82,6,Payment method,,
2_3:1:780,82,5,Pricing($),,
2_3:1:781,82,7,Terms of Sale,,
2_3:1:782,82,8,Packaging  ,,
2_3:1:783,82,9,Delivery,"DHL, TNT, FEDEX, HKEMS, UPS, etc",
2_3:1:784,82,10,Contact,Tel: 02759323186,
2_3:1:785,82,11,Website,http://www.whwc-tech.com/  （invalid）,
2_3:1:786,82,14,Active Level,Supplier's last login times: within 30 hours,
2_3:1:787,82,17,Post on,http://www.components-electronic.com/product/pz3371ff3-research_chemical_fentanyl_hcl.html,
2_3:1:787,82,17,Post on, http://www.lightneasy.org/manufacturers/z14b4a6e/pz352101c-research_chemical_norsufentanil.html,
2_3:1:787,82,17,Post on, http://www.components-electronic.com/product/pz3371f9c-research_chemical_a_methylfentanyl.html,
2_3:1:787,82,17,Post on,http://www.components-electronic.com/product/pz3371fc1-research_chemical_alfentanyl_hcl.html,
2_3:1:791,83,1,Chinese Name,"莱特生物有限公司/same registration number and date with Peak-Bio Co., Limited(formerly Wanke Bio-Tech Co., Limited)(https://www.chemicalbook.com/EnterpriseCredit_10393127.htm)",
2_3:1:792,83,2,Address,"No. 95, fushan road, pudong new area, Shanghai/上海宝山区; 12/F, Santai Building, 137-139 Ganruo Road Central",
2_3:1:793,83,3,Products,Furanylfentanyl; Methoxyacetylfentanyl; 3-Methylfuranylfentanyl; U-48800,
2_3:1:794,83,5,Pricing($),,
2_3:1:795,83,4,Production Capacity,,
2_3:1:796,83,6,Payment method,,
2_3:1:797,83,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:798,83,8,Packaging  ,,
2_3:1:799,83,9,Delivery,,
2_3:1:800,83,10,Contact,"Tel: 17117682152; +852-27130263; Email: lisa@laite-bio.com, lisalaite@sohu.com; Wickrme:laitelisa",
2_3:1:801,83,11,Website,,(https://www.Laite-bio.com)
2_3:1:802,83,12,IP Address,,
2_3:1:803,83,13,Server Location,,
2_3:1:804,83,14,Active Level,03/11/2019,
2_3:1:805,83,15,Main Market,,
2_3:1:806,83,16,Remark,,
2_3:1:807,83,17,Post on,https://laitebio.en.ecplaza.net/products/3-Methylfuranylfentanyl-fuf-3-Methylfuranylfentanyl-analogue-maf-3-Methylfuranylfentanyl_4452672,
2_3:1:811,84,1,Chinese Name,,
2_3:1:812,84,2,Address,"Shijiazhuang, Hebei",
2_3:1:813,84,3,Products,Furanylfentanyl; U-47700; Dibutylone,
2_3:1:814,84,5,Pricing($),,
2_3:1:815,84,4,Production Capacity,,
2_3:1:816,84,6,Payment method,,
2_3:1:817,84,7,Terms of Sale,Minimum order quantity: 10g,
2_3:1:818,84,8,Packaging  ,,
2_3:1:819,84,9,Delivery,,
2_3:1:820,84,10,Contact,"Tel: 031186556951, 0311853698989, 031185451236, 15612631512; Email: lucy@taiyicheng.com",
2_3:1:821,84,11,Website,http://www.tycbiol.com/  (invalid),
2_3:1:822,84,12,IP Address,,
2_3:1:823,84,13,Server Location,,
2_3:1:824,84,14,Active Level,12/31/2018,
2_3:1:825,84,15,Main Market,"North America, South USA, Europe, Australia, the Middle East, Southeast Asia Africa, Pakistan",
2_3:1:826,84,16,Remark,,
2_3:1:827,84,17,Post on,http://www.everychina.com/products/apvp_the_best_quality_fu_f_fab_f_nm2201_99_fu_f_fu_f-51661129-z142b5c5-detail.html,
2_3:1:831,85,1,Chinese Name,东莞新诚化学有限公司(same telephone number and email),
2_3:1:832,85,2,Address,"Qiaoxin Industrial Zone, Qiaotou Town, Dongguan, Guangdong(广东东莞市桥头镇桥新工业区)",
2_3:1:833,85,3,Products,Furanylfentanyl; 4-FIBF; Marijuana; U-47700; U-48800; U-49900; U-77891,
2_3:1:834,85,5,Pricing($),,
2_3:1:835,85,4,Production Capacity,,
2_3:1:836,85,6,Payment method,,
2_3:1:837,85,7,Terms of Sale,,
2_3:1:838,85,8,Packaging  ,,
2_3:1:839,85,9,Delivery,,
2_3:1:840,85,10,Contact,Tel: 18046972381; QQ: 2932253582,
2_3:1:841,85,11,Website,"http://dgxchx.xdjjy.com, http://www.dgxchx.com",
2_3:1:842,85,12,IP Address,,
2_3:1:843,85,13,Server Location,,
2_3:1:844,85,14,Active Level,04/24/2019,
2_3:1:845,85,15,Main Market,,
2_3:1:846,85,16,Remark,,
2_3:1:847,85,17,Post on,http://www.jxjnw.cn/news/show-16076.html,
2_3:1:847,85,17,Post on,http://www.bio-equip.com/show1service.asp?serviceid=35390,
2_3:1:847,85,17,Post on,http://www.bio-equip.com/show1service.asp?serviceid=35396,
2_3:1:847,85,17,Post on,http://www.baidulinyi.com/zixun/show-595.html,
2_3:1:851,86,1,Chinese Name,,
2_3:1:852,86,2,Address,,"(Building,No.445 AnShan Road ,Nankai District,TianJin, China)"
2_3:1:853,86,3,Products,Furanylfentanyl; U-47700,
2_3:1:854,86,5,Pricing($),,
2_3:1:855,86,4,Production Capacity,,
2_3:1:856,86,6,Payment method,,
2_3:1:857,86,7,Terms of Sale,,
2_3:1:858,86,8,Packaging  ,,
2_3:1:859,86,9,Delivery,,
2_3:1:860,86,10,Contact,Tel: 02227318868; 15133160598,
2_3:1:861,86,11,Website,http://www.tj-add.com  (invalid),
2_3:1:862,86,12,IP Address,,
2_3:1:863,86,13,Server Location,,
2_3:1:864,86,14,Active Level,06/24/2016,
2_3:1:865,86,15,Main Market,,
2_3:1:866,86,16,Remark,,
2_3:1:867,86,17,Post on,https://kitairu.net/personal-care/466589.html,
2_3:1:871,87,1,Chinese Name,河北申政生物科技有限公司,
2_3:1:872,87,2,Address,"88 Huihua Rd., Shijiazhuang, Hebei(河北石家庄汇华路88号)",
2_3:1:873,87,3,Products,Carfentanyl; Methoxyacetylfentanyl,
2_3:1:874,87,4,Production Capacity,500Kg/Mon,
2_3:1:875,87,5,Pricing($),,
2_3:1:876,87,6,Payment method,Bitcoin,
2_3:1:877,87,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:878,87,8,Packaging  ,We never mention products names or the website names on the outside of your order',
2_3:1:879,87,9,Delivery,"EMS, TNT, FedEx, DHL, UPS, 4-7days from Shanghai, Shenzheng and Hong Kong",
2_3:1:880,87,10,Contact,Tel: 17084941231; Email:joan@shenzhengbio.com; daisy@shenzhengbio.com,
2_3:1:881,87,11,Website,,
2_3:1:882,87,12,IP Address,,
2_3:1:883,87,13,Server Location,,
2_3:1:884,87,14,Active Level,,
2_3:1:885,87,15,Main Market,"North America, Asia, Middle East, Africa",
2_3:1:886,87,16,Remark,"Joan Lee is the salesperson of Shenzheng.Baidu the email, his/her post on linkedIn is also advertising carfentanyl.",
2_3:1:887,87,17,Post on,http://product.forbuyers.com/d200060703.html,
2_3:1:900,88,1,Chinese Name,,
2_3:1:901,88,2,Address,"No.1 Industrial Park ,Xingtai,HeBei",
2_3:1:902,88,3,Products,α-Methylfentanyl; Fentanyl HCL,
2_3:1:903,88,4,Production Capacity,500 Kg/Mon,
2_3:1:904,88,5,Pricing($),,
2_3:1:905,88,6,Payment method,,
2_3:1:906,88,7,Terms of Sale,Minimum order quantity: 10g,
2_3:1:907,88,8,Packaging  ,,
2_3:1:908,88,9,Delivery,"EMS, DHL, FedEx, UPS",
2_3:1:909,88,10,Contact,Email: irenegao861@yahoo.com,
2_3:1:910,88,11,Website,,
2_3:1:911,88,12,IP Address,,
2_3:1:912,88,13,Server Location,,
2_3:1:913,88,14,Active Level,,
2_3:1:914,88,15,Main Market,,
2_3:1:915,88,16,Remark,100% discrete in delivery',
2_3:1:916,88,17,Post on,http://product.forbuyers.com/d116620382.html,
2_3:1:916,88,17,Post on,http://product.forbuyers.com/d116620413.html,
2_3:1:920,89,1,Chinese Name,腾远化工有限公司/河北腾远化工科技有限公司？,
2_3:1:921,89,2,Address,"269 Jianshe Str., Yuhua Dist.,Shijiazhuang, Hebei/河北省石家庄市高邑县千秋路布匹市场53号？（address of 河北藤原化工科技有限公司）",
2_3:1:922,89,3,Products,Butyrylfentanyl; Furanylfentanyl; Methoxyacetylfentanyl; Mefentanyl; Furanylethylfentanyl; 3-methyl-furanylfentanyl; α-Methylfentanyl; Alfentanyl HCL; U-48800,
2_3:1:923,89,4,Production Capacity,,
2_3:1:924,89,5,Pricing($),10/g,
2_3:1:925,89,6,Payment method,"Bitcoint, Western Union,  Moneygram, Bank transfer ",
2_3:1:926,89,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:927,89,8,Packaging  ,,
2_3:1:928,89,9,Delivery,"UPS, EMS, TNT, FedEx, EUB From Tianjin, Shanghai",
2_3:1:929,89,10,Contact,"Tel: 17197824208(Tuskwei, Meihua),it shares the same telephone number with Meihua, Abell: 17156996871(same with Huaguan), 17137922212(same with Meihua); Email: AbellTengyuan@gmail.com, sales@tengyuanbio.com,emma@tengyuanbio.com; Fax: 031168966562 ",
2_3:1:930,89,11,Website,,
2_3:1:931,89,12,IP Address,,
2_3:1:932,89,13,Server Location,,
2_3:1:933,89,14,Active Level,12/01/2018,
2_3:1:934,89,15,Main Market,,
2_3:1:935,89,16,Remark,"Contact person: Abell. 'It seems be controlled by Xing Junguo(Shijiazhuang Huaguan, https://www.chemicalbook.com/EnterpriseCredit_1303256608.htm)'It shares the contact with Meihua on the pictures posted:+86-17197824208. Posts by Meihua are with the contact of Tengyuan in the product picture: http://www.imexbb.com/3-3-39-4-39-methyleendioxy-2-methyl-glycidate-pmk-glycidate-cas-no-13605-4-12696309.htm",
2_3:1:936,89,17,Post on,https://www.foreign-trade.com/wholesale/3memmaf-3-Methylfentanyl-3-MF-mefentanyl_308456.html,
2_3:1:936,89,17,Post on,https://www.foreign-trade.com/wholesale/opioid-U48800-48800-u-48800-u_313949.html,
2_3:1:950,90,1,Chinese Name,,
2_3:1:951,90,2,Address,"116 Taihang street,Technical Distric,Shijiazhuang,Hebei/河北省石家庄市技术区太行街116号",
2_3:1:952,90,3,Products,"Butyrylfentanyl, Furanylfentanyl",
2_3:1:953,90,4,Production Capacity,,
2_3:1:954,90,5,Pricing($),,
2_3:1:955,90,6,Payment method,,
2_3:1:956,90,7,Terms of Sale,,
2_3:1:957,90,8,Packaging  ,,
2_3:1:958,90,9,Delivery,DHL,
2_3:1:959,90,10,Contact,Tel: 031168103444,
2_3:1:960,90,11,Website,,(http://www.kunlungj.com)
2_3:1:961,90,12,IP Address,,
2_3:1:962,90,13,Server Location,,
2_3:1:963,90,14,Active Level,,
2_3:1:964,90,15,Main Market,"Europe, North America, Southeast Asia",
2_3:1:965,90,16,Remark,,
2_3:1:966,90,17,Post on,,
2_3:1:970,91,1,Chinese Name,,
2_3:1:971,91,2,Address,"No.16, Huaihe North Road, Xuyi County, Huaian, Jiangsu",
2_3:1:972,91,3,Products,Fentanyl; Furanylfentanyl; Methoxyacetylfentanyl; U-48800,
2_3:1:973,91,4,Production Capacity,500 Kg/Mon,
2_3:1:974,91,5,Pricing($),,
2_3:1:975,91,6,Payment method,,
2_3:1:976,91,7,Terms of Sale,Minimum order quantity: 10g,
2_3:1:977,91,8,Packaging  ,,
2_3:1:978,91,9,Delivery,,
2_3:1:979,91,10,Contact,Email: admin@fanchuangchem.com,
2_3:1:980,91,11,Website, http://www.researchchemical-intermediates.com/,
2_3:1:981,91,12,IP Address,,
2_3:1:982,91,13,Server Location,,
2_3:1:983,91,14,Active Level,04/16/2019,
2_3:1:984,91,15,Main Market,,
2_3:1:985,91,16,Remark,,
2_3:1:986,91,17,Post on,http://researchchemicalsmethylone.buy.bushorchimp.com/pz694b3ad-legal-strong-u-48800-maf-white-powder-c16h22cl2n2o-for-medical-research.html,
2_3:1:986,91,17,Post on,http://www.rc363.com/products-search/pz67f2b44-cz57e11ed-ethylone-molly-research-chemicals-bk-mdma-methylenedioxymethamphetamine-c11h15no2.html,
2_3:1:990,92,1,Chinese Name,,
2_3:1:991,92,2,Address,"496, Zhongshan Road, Wuhan, Hubei(Yuanchengsaichuang address)",
2_3:1:992,92,3,Products,Butyrylfentanyl,
2_3:1:993,92,4,Production Capacity,,
2_3:1:994,92,5,Pricing($),,
2_3:1:995,92,6,Payment method,"T/T, Western Union, MoneyGram",
2_3:1:996,92,7,Terms of Sale,,
2_3:1:997,92,8,Packaging  ,,
2_3:1:998,92,9,Delivery,,"Delivery: dhl, tnt, fedex, hkems, ups"
2_3:1:999,92,10,Contact,"Tel: 18873398525(Li Xiaoyun李晓云, 株洲森特生物科技有限公司), 18873303856(武汉远成赛创科技有限公司,武汉远成共创科技有限公司), 18872220694(北远成赛创科技有限公司), 18872220734(Zhong Yu(钟钰,湖北远成赛创科技有限公司), 18873306038(株洲森特生物科技有限公司), 18872220703(湖北远成赛创科技发展有限公司)",Contact No: 86-027-88215630 (Tel)
2_3:1:1000,92,11,Website, http://www.legal-anabolicsteroid.com/,
2_3:1:1001,92,12,IP Address,,
2_3:1:1002,92,13,Server Location,,
2_3:1:1003,92,14,Active Level,04/16/2019,
2_3:1:1004,92,15,Main Market,,"server location: 100% pass to uk, norway, poland, spain, usa, canada, brazil; 98% pass to germany, russia, australia, new zealand"
2_3:1:1005,92,16,Remark,,
2_3:1:1006,92,17,Post on,http://www.bushorchimp.com/pz68b9468-cz595fc67-enterprise-standard-gibberellin-cas-77-06-5-white-or-buff-crystal-powder-for-plant-groth.html,
2_3:1:1010,93,1,Chinese Name,,
2_3:1:1011,93,2,Address,,
2_3:1:1012,93,3,Products,Fentanyl; Furanylfentanyl; Acetylfentanyl; Carfentanil; Fentanyl HCL; U-47700; U-49900; etc.,
2_3:1:1013,93,4,Production Capacity,500 Kg/ Mon,
2_3:1:1014,93,5,Pricing($),,
2_3:1:1015,93,6,Payment method,,
2_3:1:1016,93,7,Terms of Sale,Minimum order quantity: 1g,
2_3:1:1017,93,8,Packaging  ,,
2_3:1:1018,93,9,Delivery,,
2_3:1:1019,93,10,Contact,Tel: 02769886388; Email: annabellepharma@hotmail.com,
2_3:1:1020,93,11,Website,,
2_3:1:1021,93,12,IP Address,,
2_3:1:1022,93,13,Server Location,,
2_3:1:1023,93,14,Active Level,04/05/2017,
2_3:1:1024,93,15,Main Market,,
2_3:1:1025,93,16,Remark,,
2_3:1:1026,93,17,Post on,http://www.eb80.com/Company_37142/Product_218484/sell_Buff_U47700_U49900_Skype_annabellepharma_hotmail_com/,
2_3:1:1026,93,17,Post on,https://www.linkedin.com/in/贝尔-安娜-0a2660122/?trk=prof-samename-picture&originalSubdomain=cn,
2_3:1:1026,93,17,Post on,http://www.tradeholding.net/default.cgi/action/viewcompanies/companyid/1082784/,
2_3:1:1030,94,1,Chinese Name,湖南省邵东友谊化工公司,
2_3:1:1031,94,2,Address,湖南邵阳邵东县320国道娄底与邵阳两市交界处,
2_3:1:1032,94,3,Products,Furanylfentanyl,
2_3:1:1033,94,4,Production Capacity,,
2_3:1:1034,94,5,Pricing($),,
2_3:1:1035,94,6,Payment method,,
2_3:1:1036,94,7,Terms of Sale,,
2_3:1:1037,94,8,Packaging  ,,
2_3:1:1038,94,9,Delivery,,
2_3:1:1039,94,10,Contact,"Contact person: Liang Lijie (梁励杰); Tel: 15580798351, 07396877546, 07397768988; Email: 3096033529@qq.com",
2_3:1:1040,94,11,Website,,
2_3:1:1041,94,12,IP Address,,
2_3:1:1042,94,13,Server Location,,
2_3:1:1043,94,14,Active Level,03/15/2019,
2_3:1:1044,94,15,Main Market,,
2_3:1:1045,94,16,Remark,,
2_3:1:1046,94,17,Post on,https://www.bestb2b.com/business_102906867.htm,
